source,question,answer,rating
puzzles4_forum_hardest_1905,8.15...7...3.9....4..6...5..8.4..5.7..4.6..8.5............8....6..1...4..1....2..,861543972253897614497621358189432567324765189576918423945286731632179845718354296,49
puzzles1_unbiased,.3..9...214...6.....9.23....5...8...7....5..8...2........45..7...1.8.24...7.3.6..,635194782142876935879523416956718324724365198318249567263451879591687243487932651,0
puzzles4_forum_hardest_1905,.2.....6...1..2..39.....7....34....5.8..25.......136..8....49....4.5...1.7......6,328579164741682593965341728213496875486725319597813642852164937634957281179238456,28
01_file1,...4..2..7..1.834......7.81...3.14.2.............72.38.1...4...96..831....8....7.,189435267756128349234697581875361492623849715491572638317954826962783154548216973,5
puzzles1_unbiased,.......4.345..8..9.9......5..2..97........984.5.4.6....2.....61.16..........12.7.,268951347345728619197364825432189756671235984859476132523897461716543298984612573,0
puzzles4_forum_hardest_1905,..7....1..5.7....88...21.....8..93..2..8...5.53.2....97..1...2.....6.8........4..,367984215152736948894521763418659372279813654536247189743198526921465837685372491,15
puzzles1_unbiased,26....4.5..5.3......47...2...3678..2.8...2...6..9.....5.....1...2.4....9398.1....,267891435815234796934765821153678942489152673672943518546329187721486359398517264,0
01_file1,....6......9.1.......8..2...3.....48.5..28......43.5.25.....89..82..93.44..3....5,325967481849213657716854239237695148154728963968431572573142896682579314491386725,12
puzzles4_forum_hardest_1905,3..9..15776.5..2.........6.....9.7...731.....9....2..1.....8.....4.....51..2..3..,348926157769541238512873469481695723273184596956732841637458912824319675195267384,32
01_file1,..6..5.........2.1....8.4.7..3.5.98.8..3......4...9...29..6...8..85..69.....9....,716425839584973261932186457123657984859342176647819523295764318478531692361298745,6
puzzles4_forum_hardest_1905,..4.38.6....4..7...3..67........3..2..3..9....7.6...3..6.....4.5.1...3.6...8...7.,714238965658491723239567814186753492423189657975624138867315249541972386392846571,35
puzzles2_17_clue,.86...........1.......45..7....9......26...8.5.......4......8....9...62......4...,186379452754261938293845167831492576942657381567183294315726849479518623628934715,1
puzzles4_forum_hardest_1905,.1..2.9.77.....8....2....1..6...3...9...8..5...56..3..1...7..8......5..4..49..7..,618524937759136842342897615461753298973281456285649371136472589897365124524918763,26
01_file1,.....5..28...72..3.276..5....8.6..1..65..82..9........4...........8......82.5.6..,649385172851972463327614598238567914165498237974231856416729385593846721782153649,16
puzzles4_forum_hardest_1905,4..9......7..8...3..9....6..4.5..3.9....7...5.......1..9...75.8..48.....2..35..9.,468932157572186943139745862746518329913274685825693714691427538354869271287351496,7
01_file1,3..46..........6..1...23.4565...4.8......5..62......7.42.5.......36...12.1....4..,395467128742158693168923745657234981984715236231896574429581367573649812816372459,27
puzzles4_forum_hardest_1905,...2....5.2.4...3.5.9.3.........67..8.........9..2...4.5..9...3236.4...9.......1.,683217945721459836549638127415386792862974351397125684158792463236841579974563218,73
puzzles4_forum_hardest_1905,6....5.2.....7.5...3.1....8..7.....5..8.4..3.3....82...4.9..65.9....6..2....1..9.,674385129189274563235169478497623815528741936361598247842937651913456782756812394,14
01_file1,....56.7.7.64..53.2.......4.....9.......4.3..3.5..8.....32..7...7.....4.46..7325.,834956172796421538251387694628739415917542386345168927583214769172695843469873251,4
puzzles4_forum_hardest_1905,..8.....9.9..7.15.5..9..82..2.5....11...6....8......4..8.7....565...3.1...4...3..,418352679293678154567941823726534981145869237839217546381726495652493718974185362,37
puzzles5_forum_hardest_1905_11+,.9.2..1....3.15.9.....79.6.8...2.....2...75....4.....63......5...8....4..1..5.7..,795264183643815297182379465831526974926437518574981326367142859258793641419658732,17
puzzles4_forum_hardest_1905,3....84.......2.7...1.3...8.7.91......9..6..25........4.....2...5.....3...68....1,397168425685492173241735968872914356139586742564327819413659287958271634726843591,6
puzzles4_forum_hardest_1905,..7..3..493.4........97.6..2..........5.3..47.7.5..86.....4..8...13..4.9.2...1...,567183924932465718814972635248617593695238147173594862356749281781326459429851376,10
01_file1,93.2.6..4....3....4.2..56..7........8....9....45....9....96.43......4.62...3.25.9,937216854586437921412895673793648215821759346645123798258961437379584162164372589,22
puzzles1_unbiased,.......6.....65...7....9158..3......89....41.6.48......8..2...1...69....3...5.69.,539187264148265379762349158253914786897536412614872935986723541475691823321458697,0
puzzles0_kaggle,.672...1.2...9.6....14....5384.....9...35...7..69..82.4..725.....2....4193...6.8.,567283914243591678891467235384672159129358467756914823418725396672839541935146782,0
puzzles4_forum_hardest_1905,6....47...1...6.8...815......542....9....74..........2.6....3.......3.4.3..6...97,653284719419736285278159634735421968921867453846395172567948321192573846384612597,53
puzzles4_forum_hardest_1905,.......5..43.59..1..9.2...49...1...3.346......21...7........5...9..3...2..2..8..7,167483259243759861589126374975814623834672915621395748318247596796531482452968137,25
puzzles4_forum_hardest_1905,9...82.3.......6...4....8....5.7.......1.3.7.7...269....2....9.8...37..6.7.2..3..,961482735328715649547369821295874163486193572713526984132658497854937216679241358,60
puzzles4_forum_hardest_1905,3.4.5...1.......34......2..1.8..5..7.3..7.......18..9.56..48...4.75....8.8..1....,324857961851692734976431285198325647635974812742186593563248179417569328289713456,29
puzzles4_forum_hardest_1905,.9.3.....26......1..7.6..9.7...9..2......34...8...1..5.7..8..5...5..72..9..5....4,198352647264978531537164892741895326659723418382641975476289153815437269923516784,35
puzzles1_unbiased,......3.57.356.4..1..42.7...92.7.5..8..9.2......1.............9..561...4.86......,649781325723569418158423796392876541814952637567134982271345869935618274486297153,0
01_file1,.2...5....96...5.............16.7.34....4...56..53.17..73...41.5..4..3.6...1....7,827915643396724581145368792251697834739841265684532179973256418518479326462183957,27
puzzles4_forum_hardest_1905,3....1.....9.4..6..2.9..8...3.6...5...2.9.7..4.......8..34...7..5...9..12...7.5..,378261495519748263624953817937682154182594736465137928893415672756829341241376589,23
puzzles4_forum_hardest_1905,..9.5...76..9...3..8....9...6..9......2..4..53.....1....47....2....25.1.....4.8..,139456287647982531285371946461593728792814365358267194914738652873625419526149873,22
01_file1,....24.1..147.56..2.7.6....75.....2..46......1.2.764.5...........1.5..63..5.....9,569324718314785692287169354753491826846532971192876435928613547471958263635247189,6
puzzles2_17_clue,......6.879...3.........5......6.....8.......47.....9...645........9....3.....2..,134925678795683421268741539953164782681279345472538196826457913517392864349816257,0
01_file1,2....9.86......7.4.7...69...94......8...2.47.72.....69.8.53....4.....8...6......2,245379186639158724178246935394765218856921473721483569982537641413692857567814392,24
puzzles4_forum_hardest_1905,..27..8...5..6..7.1....4..3..8...2...4..9..3.5..6....7.3.1...4.9...7...1.....6...,492753816853261974167984523378415269246897135519632487635129748924378651781546392,12
puzzles4_forum_hardest_1905,.5.......8....9.4...4...2.5..8.95.1.5..8....691.7.....4..5.8..3.8..41.5..........,159423867827659341634187295768395412543812976912764538491578623386241759275936184,58
puzzles0_kaggle,.8...3..2.41.2..68..3.87..5....659...2.9...479.81.....3..7.6.2..7..9..546.5....1.,589613472741529368263487195437265981126938547958174236314756829872391654695842713,0
01_file1,....8....23...7..5.7.5..34..5.....8.84.61....7.......2......7...8.....54..4..823.,415386927239147865678529341951274683842613579763895412526431798387962154194758236,27
puzzles2_17_clue,...3..5..2.......19.8..7.......89.......2.....1....6.3.415............9..........,174362589236958741958417236523689417467123958819745623341596872685271394792834165,0
puzzles4_forum_hardest_1905,.....2.9...974....2..89.4....7..485....5...1.5.........98..75..63.........2..89.6,754162398389745162216893475967214853843576219521389647498637521635921784172458936,22
puzzles4_forum_hardest_1905,..1.....8...4...5.2...3.6......2..6..2.3..7..3....7..57...6.5...89....4....1.9...,541692378863471952297835614978524163425316789316987425734268591189753246652149837,28
puzzles1_unbiased,6.7...48..2...1...4....2..........4...5...7.9.6.84...3..49...3...6.7.5...7.3...1.,617539482529481376483762195732695841845213769961847253154928637396174528278356914,0
puzzles5_forum_hardest_1905_11+,2..5..3.......1..4....9..6..8......675..1......28..5...2.3..7..8....4.....31...29,261547398598631274374298165189752436756413982432869517925386741817924653643175829,30
puzzles4_forum_hardest_1905,.6..2..8....8.......9..7..5......4..24.6.......1.45..7.....937...3.1.59.9.......1,365921784174856932829437615538172469247698153691345827412569378783214596956783241,10
01_file1,2.......96..2..18..19....62.7.1.........4..7...8.5.....9..87.1..2....6....16....8,284561739657293184319874562475128396162349875938756421596487213823915647741632958,16
puzzles4_forum_hardest_1905,......4..6..3...5...1.9...6.6.8..5.2..8.3..6.2.........17......3..1..28.8..5...1.,723651498689324751451798326164879532978235164235416879517982643396147285842563917,43
puzzles1_unbiased,.9........6..9372...38..46.5.8.....74.....63....7.............6675..2...24..3.5..,792546813864193725153827469528361947417259638936784152381475296675912384249638571,2
puzzles4_forum_hardest_1905,.6..8...28....1.5....7..8..........6.3.6..49.....9.32..4..2...9..78.....1....5...,763584912824961753915732864479253186532618497681497325348126579257849631196375248,7
01_file1,..81...45....7....2.1.5.....875.1........7..1.4.2......1.8....2..4.2......5..4.36,678193245459672813231458679987561324562347981143289567716835492394726158825914736,27
puzzles1_unbiased,...1...2.......3643....7...5..8...1...8..6....914..7...892..........94....5..4..2,946138527817592364352647189524873916738916245691425738489251673263789451175364892,2
puzzles1_unbiased,...52....8.9.......4.61..9.........4..1.5.7..6..7..853.38..7...21.......9..2...3.,163529487829473561745618392357982614481356729692741853538197246216834975974265138,4
puzzles4_forum_hardest_1905,...73...2...1...9..7...5.4.6....758..5..9..73..7....2..4.6.......5..846.86.......,596734812384162795172985346639217584258496173417853629743621958925378461861549237,9
01_file1,.93...1.4.5...9.366.4....5..1..9...34..13..9......5.....1.76....69.8..........5..,793658124158429736624713958215894673486137295937265841541976382369582417872341569,24
puzzles4_forum_hardest_1905,8..2..1...1..7...65......9..4..2....9...41.57..18..4...8.7....3..3.8.6..1....2...,839256174412978536576413298347529861928641357651837429285764913793185642164392785,30
puzzles2_17_clue,........69.......4.1.87................3.6....8....1......1.85.6.4..3....2.......,875439216932561784416872395569128437741396528283745169397614852654283971128957643,0
01_file1,..2.7.........2.......4..9..53.2891..1.9....58.9....323...15.8..81...5.....2....3,142579368967832451538641297653728914214963875879154632326415789481397526795286143,15
puzzles4_forum_hardest_1905,.6...81....4.1..3....2.....7..6....1..1.3.5...2.....9..7....45.8.....91...5.9...3,362458179584917236917263845758649321691732584423185697179326458836574912245891763,22
puzzles4_forum_hardest_1905,.....7..9.5..6..2...32...........3.6..4.15....8.6...5.9...8.4....81....7.1...6.8.,426857139751369824893241675175928346634715298289634751967583412348192567512476983,43
puzzles4_forum_hardest_1905,.....3..9..6.4..2.2..5..4..91......78..1...4...2.5.1...3...5.....94..6..6...8..7.,458213769396748521271596438913864257865172943742359186137625894589437612624981375,21
puzzles1_unbiased,.8..2.7...24.3.....398.4...9.2.....3........13.1.79.6........9......1......7.3.58,185926734624137589739854612952618473867345921341279865573482196298561347416793258,0
puzzles4_forum_hardest_1905,.8.7...3.....4...95....36....59..........21...3..8...4.5......6.79..12..6..3...7.,986715432723648519514293687165934728498572163237186954851427396379861245642359871,29
puzzles0_kaggle,.487.2....2.....31...89.....5..1.79..7.926..8.....3.64..915.3....3....4.4.2.8967.,148732956927645831635891427256418793374926518891573264769154382583267149412389675,0
puzzles4_forum_hardest_1905,.9.8..46.5...2....4.8.....1........39..2..84......7..9..96..58.65...8.1.8....2...,791835462563124798428976351142589673976213845385467129239641587657398214814752936,41
puzzles4_forum_hardest_1905,9......5...4.2.7...6.1....3..7..12...8.24.......7....5.3......86......9...14..3..,923674851814523769765189423357891246186245937249736185432957618678312594591468372,12
puzzles4_forum_hardest_1905,..5...83..8.9...2.2.......41...284.............76.9...3..81..4..5...7..1.....63..,915274836784963125263185794139528467628741953547639218376812549452397681891456372,18
puzzles4_forum_hardest_1905,..9..2..34...9.6...6.4........5...1.6....9..7..8.3.9....2..67...1.9...5.....7...8,189652473425793681367481295293567814641829537578134926852316749716948352934275168,24
puzzles1_unbiased,.1..5.98...948....6....9..2..3..5....9...31.4...7.....8....1.2...2.6.8.336.....5.,214356987739482561685179342473615298596823174128794635857931426942567813361248759,0
puzzles4_forum_hardest_1905,5..........71.63....38..1.73...1.6..96.3.......1..8.....96..8...4......6.....2.7.,514739268287146395693825147375214689968357412421968753159673824742581936836492571,18
puzzles4_forum_hardest_1905,38....4...1..5...2..2....8..6.1....98......2...4..63.....7......5...9..7...51.29.,386297451419853762572641983763125849895374126124986375941762538258439617637518294,6
01_file1,9.......8.7.....6.28.5.49.78......2..92.....16....9.7......7.8.16..8.......9..1.2,935672418471398265286514937857431629392756841614829573529147386163285794748963152,17
